Strain_ID	GWAS_ID	dataset	Water	alpha_Cyclodextrin	Dextrin	Glycogen	Tween_40	Tween_80	N_Acetyl_D_Galactosamine	N_Acetyl_D_Glucosamine	Adonitol	L_Arabinose	D_Arabitol	D_Cellobiose	I_Erythritol	D_Fructose	L_Fucose	D_Galactose	Gentiobiose	alpha_D_Glucose	M_Inositol	alpha_D_Lactose	Lactulose	Maltose	D_Mannitol	D_Mannose	D_Melibiose	beta_Methyl_D_Glucoside	D_Psicose	D_Raffinose	L_Rhamnose	D_Sorbitol	Sucrose	D_Trehalose	Turanose	Xylitol	Pyruvic_Acid_Methyl_Ester	Succinic_Acid_Mono_Methyl_ESter	Acetic_Acid	Cis_Aconitic_Acid	Citric_Acid	Formic_Acid	D_Galactonic_Acid_Lactone	D_Galacturonic_Acid	D_Gluconic_Acid	D_Glucosaminic_Acid	D_Glucuronic_Acid	alpha_Hydroxybutyric_Acid	beta_Hydroxybutyric_Acid	gamma_Hydroxy_Butyric_Acid	P_Hydroxy_Phenylacetic_Acid	Itaconic_Acid	alpha_Keto_Butyric_Acid	alpha_Keto_Glutaric_Acid	alpha_Keto_Valeric_Acid	D_L_Lactic_Acid	Malonic_Acid	Propionic_Acid	Quinic_Acid	D_Saccharic_Acid	Sebacic_Acid	Succinic_Acid	Bromo_Succinic_Acid	Succinamic_Acid	Glucuronamide	L_Alaninamide	D_Alanine	L_Alanine	L_Alanyl_Glycine	L_Asparagine	L_Aspartic_Acid	L_Glutamic_Acid	Glycyl_L_Aspartic_Acid	Glycyl_L_Glutamic_Acid	L_Histidine	Hydroxy_L_Proline	L_Leucine	L_Ornithine	L_Phenylalanine	L_Proline	L_Pyroglutamic_Acid	D_Serine	L_Serine	L_Threonine	D_L_Carnitine	gamma_Amino_Butyric_Acid	Urocanic_Acid	Inosine	Uridine	Thymidine	Phenyethylamine	Putrescine	X2_Aminoethanol	X2_3_Butanediol	Glycerol	D_L_alpha_Glycerol_Phosphate	alpha_D_Glucose_1_Phosphate	D_Glucose_6_Phosphate
USDA1497	1497	1	0	0	0.501689189189	0.143581081081	0	0	0	0.581081081081	0.248310810811	1.00168918919	0.775337837838	0.905405405405	0.423986486486	0.978040540541	0.567567567568	0.863175675676	0.751689189189	0.944256756757	0.863175675676	0.890202702703	0.668918918919	0.984797297297	0.739864864865	0.712837837838	0	0.5625	0.70777027027	0.138513513514	0.763513513514	0.765202702703	1.0777027027	0.956081081081	0.912162162162	0.314189189189	0.498310810811	0.341216216216	0.152027027027	0	0	1.39864864865	0.0523648648649	0.0456081081081	0.0962837837838	0.027027027027	0.0726351351351	0.359797297297	0.494932432432	0	0.347972972973	0	0.425675675676	0	0.25	0.547297297297	0.0574324324324	0.337837837838	0.0608108108108	0	0	0.429054054054	0.543918918919	0	0.366554054054	0.1875	0	0.347972972973	0.440878378378	0.464527027027	0.555743243243	0.673986486486	0.22972972973	0.449324324324	0.782094594595	0.817567567568	0.787162162162	0.430743243243	0	0.731418918919	0.0709459459459	0.0388513513514	0.751689189189	0.422297297297	0.222972972973	0.378378378378	1.25	1.70608108108	0.675675675676	0.0827702702703	0	0	0	0.00337837837838	0.537162162162	0	0	0
USDA1501	1501	1	0	0.181532944868	0.650829224563	0.406768265352	0	0	0.274316450022	0.898251904975	0.553339309727	0.917749887943	0.950694755715	0.927835051546	0.794038547736	0.985656656208	0.868668758404	1.00649932766	1.0172568355	0.953384132676	1.05423576871	1.0307037203	0.764455401165	0.987001344688	0.929179740027	0.889511429852	0.731510533393	0.758404303003	0.920439264904	0.650829224563	0.945316001793	0.982967279247	1.06095921112	1.03675481847	0.984311967727	0.707306140744	0.61653966831	0.446436575527	0.652846257284	0.0786642761094	0.0490811295383	1.10802330793	0.182877633348	0.188928731511	0.430300313761	0.221873599283	0.0618556701031	0.714029583147	0.647467503362	0.450470640968	0	0	0.556028686688	0.260869565217	0.613850291349	0.915732855222	0	0.662259076647	0.0235320484088	0.184894666069	0	0.782608695652	0.614522635589	0.569475571493	0.767817122367	0.955401165397	0.740251008516	0.767144778126	0.802106678619	0.798072613178	0.927162707306	0.83168982519	0.785970416853	0.734872254594	0.875392200807	0.942626624832	0.861945316002	0.812864186463	0.18623935455	0.900268937696	0.178843567907	0.527790228597	0.960107575078	0.691169878978	0.627969520394	0.627969520394	0.886149708651	0.978260869565	1.04280591663	0.399372478709	0.102196324518	0.297176154191	0.29515912147	0.21447781264	0.935903182429	0.0806813088301	0.111609143882	0.174809502465
USDA1508	1508	1	0	0.140800631039	0.630053243936	0.36501676198	0	0.0106487872215	0.241964109643	0.895089725892	0.308223230132	0.973772431473	0.917570498915	0.977913626504	0.675014789982	0.999211200947	0.828239006113	0.94774206271	0.844803786235	0.983829619404	0.976730427923	1.02346677184	0.505817393019	0.993886807336	0.971406034313	0.848944981266	0.386905935713	0.662591204891	0.908104910274	0.349635180438	0.834154999014	0.959574048511	1.01695917965	1.02642476829	1.00631039243	0.6619996056	0.692762768685	0.744231906922	0.58213370144	0.0396371524354	0.129560244528	1.02524156971	0.080457503451	0.155590613291	0.266219680536	0.181029382765	0.134884638138	0.65726681128	0.647801222639	0.483928219286	0.0272135673437	0.0455531453362	0.791559850128	0.240189311773	0.638335633997	0.743048708342	0.0201143758627	0.705186353776	0.0840070991915	0.0887398935121	0	0.751922697693	0.625912048906	0.579175704989	0.112403865115	0.816407020312	0.664957602051	0.754289094853	0.720567935318	0.745415105502	0.761388286334	0.809307828831	0.714651942418	0.699270360876	0.976138828633	0.855452573457	0.864918162098	0.666732399921	0.0715835140998	0.793334647998	0.190494971406	0.401104318675	0.779136265036	0.651350818379	0.341944389667	0.638335633997	0.873200552159	0.975547229343	0.899230920923	0.463813843423	0.181029382765	0.1490830211	0.2206665352	0.157365411162	0.65549201341	0.0946558864129	0.0698087162295	0.128377045948
USDA1520	1520	1	0	0.0575143234905	0.645879241957	0.340458351697	0	0	0.341780520053	0.900396650507	0.489863375937	0.930806522697	0.947333627149	0.893785808726	0.751652710445	1.03063023358	1.04451300132	0.995592772146	1.00749228735	0.96055531071	1.00815337153	1.08483913618	0.811811370648	1.0028646981	0.962538563244	0.910973997356	0.916923754958	0.75694138387	1.00352578228	0.68554429264	0.985015425297	0.998237108859	1.00881445571	1.00418686646	1.00418686646	0.513001322168	0.66505068312	0.569193477303	0.625385632437	0	0.0409872190392	1.13045394447	0.186425738211	0.025782282944	0.292199206699	0.223446452182	0.0832966064346	0.55663287792	0.663728514764	0.394006170119	0	0	0.528206258264	0.198986337594	0.626707800793	0.859409431468	0.050242397532	0.775451740855	0.186425738211	0.088585279859	0	0.74305861613	0.591670339357	0.555310709564	0.516967827237	0.907668576465	0.834288232702	0.864037020714	0.948655795505	0.9909651829	0.845526663729	0.9909651829	0.806522697223	0.837593653592	0.916923754958	0.979065667695	0.933450859409	0.877258704275	0.150066108418	0.979726751873	0.187747906567	0.550022036139	0.988981930366	0.718598501543	0.788012340238	0.762230057294	0.949977963861	0.950639048039	1.08814455707	0.571176729837	0	0	0.136183340679	0.17320405465	0.820405464963	0	0	0.0456148082856
USDA1530	1530	1	0	0.0364400840925	0.649614576034	0.340574632095	0	0	0.021023125438	0.897687456202	0.515066573231	0.952347582341	0.880868955851	0.945339873861	0.820602662929	1.00770847933	0.875963559916	1.03153468816	1.00770847933	0.964961457603	0.955150665732	1.04274702172	0.864050455501	1.05466012614	1.0175192712	0.929922915207	0.859145059566	0.890679747722	1.00560616678	0.839523475823	0.988787666433	1.02522775053	1.02733006307	1.03293622985	1.0175192712	0.777154870357	0.655921513665	0.743517869657	0.733707077786	0.0392431674842	0.152768044849	1.14225648213	0.117028731605	0.14576033637	0.170287316048	0.0847932725999	0.072880168185	0.66433076384	0.614576033637	0.464611072179	0	0	0.643307638402	0.381219341275	0.334267694464	0.840224246671	0	0.735108619481	0	0.0539593552908	0	0.658724597057	0.517168885774	0.407848633497	0.629992992292	0.879467414156	0.594954449895	0.655921513665	0.723195515067	0.807288016819	0.637000700771	0.887175893483	0.726699369306	0.626489138052	0.932025227751	0.949544498949	0.934828311142	0.900490539594	0.0154169586545	0.819201121233	0	0.386825508059	0.825508058865	0.561317449194	0.312543798178	0.62018220042	0.993693062369	1.02102312544	1.05325858444	0.824807288017	0.0434477925718	0.105816398038	0.083391730904	0.126138752628	0.725998598458	0.0245269796776	0.0042046250876	0.0441485634198
USDA1533	1533	1	0	0.265699560985	0.49589616339	0.41801870586	0.0377934720366	0	0.750143157091	0.860087803016	0.915060125978	1.00668066425	0.925940064898	0.975758732583	0.865241458294	1.00209963734	0.893300248139	1.01126169116	0.975758732583	0.944836800916	1.02099637335	1.03645733919	1.08627600687	0.968314563848	1.00725329261	0.924794808169	0.836610040084	0.808551250239	0.512502385952	0.921359037984	0.909906470701	0.767322008017	1.05306356175	1.09200229051	1.026722657	0.785073487307	0.829738499714	0.644206909716	0.570910479099	0.996373353693	1.04275625119	1.10746325635	0.861805688108	0.202710440924	0.921359037984	1.03588471082	0.42489024623	0.593815613667	0.769612521474	0.206718839473	0.835464783356	0.322962397404	0.3470127887	0.989501813323	0.187822103455	0.826875357893	0.28688681046	0.463828974995	0.972895590762	1.02786791372	0.205000954381	0.774766176751	0.68028249666	0.732964306165	0.29375835083	0.83603741172	0.88528345104	0.870395113571	0.970605077305	1.15899980912	0.93166634854	0.972895590762	0.824012216072	0.842336323726	0.932811605268	0.664821530826	0.743844245085	0.691162435579	0.692880320672	0.777629318572	0.234777629319	0.483298339378	0.965451422027	0.714640198511	0.691735063944	0.363046382897	0.482725711014	1.08284023669	0.880702424127	0.553158999809	0.392250429471	0.200419927467	0.555449513266	0.254246993701	0.829738499714	0.271425844627	0.306356174843	0.266844817713
USDA1550	1550	1	0	0.0851581508516	0.361070559611	0.102676399027	0.00729927007299	0	0.244768856448	0.898783454988	0.67396593674	1.15377128954	0.882725060827	0.935766423358	0.442822384428	0.967883211679	0.740632603406	1.04330900243	0.977128953771	1.06082725061	0.909489051095	0.914355231144	0.678345498783	1.03892944039	0.881265206813	0.861800486618	0.654501216545	0.654501216545	0.750851581509	0.636496350365	0.645255474453	0.862773722628	0.971289537713	0.98296836983	1.0798053528	0.324574209246	0.384428223844	0.237469586375	0.347931873479	0.132846715328	0.0715328467153	0.668613138686	0.0389294403893	0.0905109489051	0.0866180048662	0.0939172749392	0.0812652068127	0.333819951338	0.414111922141	0.375669099757	0.0510948905109	0.101703163017	0.281751824818	0.0734793187348	0.135279805353	0.710948905109	0.110462287105	0.550851581509	0.0647201946472	0.0861313868613	0.0413625304136	0.615571776156	0.274452554745	0.236496350365	0.331386861314	0.540632603406	0.169829683698	0.461800486618	0.45498783455	0.438442822384	0.255474452555	0.823357664234	0.29099756691	0.358637469586	0.378102189781	1.02725060827	0.52603406326	0.61800486618	0.0739659367397	0.729440389294	0.0613138686131	0.0360097323601	0.665206812652	0.254501216545	0.503649635036	0.402919708029	1.1498783455	0.0501216545012	0.402433090024	0.119221411192	0.00340632603406	0	0.00924574209246	0.014598540146	0.162530413625	0	0	0.0136253041363
USDA1561	1561	1	0	0.10719754977	0.632976008167	0.3910158244	0.0209290454313	0.0515569167943	0.128126595202	0.794282797346	0.28943338438	0.854007146503	0.783052577846	0.891271056662	0.721286370597	1.05666156202	0.842776927004	0.891781521184	0.868300153139	0.962225625319	0.826952526799	0.921388463502	0.717202654416	0.927003573252	0.465543644717	0.795814190914	0.715671260847	0.691168963757	0.754977029096	0.0724859622256	0.780500255232	0.499234303216	0.98111281266	0.928024502297	0.934660541092	0.286881061766	0.69167942828	0.627360898418	0.778968861664	0.0239918325676	0.155181214906	0.902501276161	0.161306789178	0.0469627360898	0.153649821337	0.140377743747	0.121490556406	0.638591117917	0.665135273099	0.34405308831	0.182746299132	0	0.652373660031	0.143950995406	0.490045941807	0.806023481368	0.134252169474	0.693210821848	0.162327718224	0.167942827973	0.0127616130679	0.629402756508	0.621235324145	0.456865747831	0.473200612557	0.64471669219	0.865747830526	0.668198060235	0.758550280755	0.527820316488	0.759060745278	0.61459928535	0.568657478305	0.62787136294	0.824400204186	0.777947932619	0.782542113323	0.674323634507	0.0832057172027	0.737621235324	0.104134762634	0.433894844308	0.826952526799	0.653394589076	0.220520673813	0.554364471669	0.87595712098	0.961204696274	1.00153139357	0.405308831036	0.128637059724	0.0658499234303	0.0678917815212	0.0944359367024	0.585502807555	0.0740173557938	0.0566615620214	0.0500255232261
USDA1562	1562	1	0	0.0536880290206	0.501330108827	0.29238210399	0	0	0.0696493349456	0.857557436518	0.139298669891	0.92938331318	0.852478839178	0.734220072551	0.6	0.99830713422	0.947521160822	0.972914147521	0.959854897219	0.933736396614	0.869165659008	1.01934703748	0.379443772672	0.959129383313	0.657315598549	0.837243047158	0.50423216445	0.474486094317	0.880048367594	0.23869407497	0.946795646917	0.942442563482	1.06795646917	1.03966142684	0.842321644498	0.841596130593	0.597823458283	0.584764207981	0.613059250302	0.155985489722	0.396130592503	1.17243047158	0	0	0.0935912938331	0.155985489722	0.14292623942	0.980169286578	0.529625151149	0.0399032648126	0.0413542926239	0.20169286578	0.784280532044	0.227085852479	0	0.777750906892	0	0.874244256348	0.110278113664	0.163240628779	0	0.756711003628	0.757436517533	0.735671100363	0.533252720677	0.544135429262	0.50423216445	0.964207980653	0.734945586457	1.13688029021	0.671825876663	0.967110036276	0.523821039903	0.555018137848	0.900362756953	0.869891172914	0.866989117291	0.780652962515	0	0.954050785973	0.0544135429262	0.381620314389	0.946070133011	0.232164449819	0.0282950423216	0.602902055623	0.980894800484	1.32188633615	1.13760580411	0.287303506651	0	0	0	0.0123337363966	0.374365175333	0	0	0
USDA1565	1565	1	0	0.184336596542	0.516767340137	0.363674234534	0	0	0.691106019579	0.814830243699	0.916059154343	0.991668402416	0.956050822745	0.967298479483	0.755467610914	0.981045615497	0.81420537388	1.01541345553	0.933555509269	1.0010414497	0.982295355134	1.04415746719	1.00229118934	0.991668402416	0.925432201625	0.969797958759	0.816704853156	0.847323474276	0.46927723391	0.877942095397	0.95855030202	0.749843782545	1.01791293481	1.04478233701	0.984794834409	0.683607581754	0.848573213914	0.666111226828	0.554884399084	0.975421787128	1.03041033118	1.05415538429	0.826702770256	0.166215371798	0.901062278692	0.992293272235	0.231201832951	0.307435950844	0.554259529265	0.216829827119	0.614871901687	0.253697146428	0.423661737138	0.991043532597	0.111226827744	0.724848989794	0.0937304728182	0.32993126432	0.907935846699	1.00916475734	0.0668610706103	0.591751718392	0.346802749427	0.649864611539	0.281191418454	0.88669027286	0.801083107686	0.841074776088	0.91230993543	1.14663611748	0.754842741096	0.897313059779	0.798583628411	0.773588835659	0.916059154343	0.637367215164	0.771089356384	0.470526973547	0.593626327848	0.743595084357	0.18558633618	0.444282441158	0.97917100604	0.635492605707	0.696729847948	0.402416163299	0.389918766924	1.10227036034	0.874817746303	0.591751718392	0.145594667778	0.107477608831	0.53113934597	0.246198708602	0.742970214539	0.224953134764	0.216204957301	0.234326182045
USDA1571	1571	1	0	0.0474736257635	0.358550805108	0.281926707385	0.125763464742	0.0857856746252	0.363964464187	0.943225985564	0.5101332593	1.02068295391	0.816629650194	0.945724597446	0.551360355358	0.975707940033	0.685036091061	1.09522487507	0.990283176013	1.01776790672	0.969877845641	0.987784564131	0.657967795669	1.02526374237	0.905746807329	0.990283176013	0.6771238201	0.570932815103	0.76457523598	0.708356468629	0.95072182121	0.917406996113	1.00652415325	1.00111049417	1.04400333148	0.518878400888	0.498056635203	0.281093836757	0.431010549695	0.485980011105	0.270266518601	0.853692393115	0.0841199333703	0.0483064963909	0.430177679067	0.100360910605	0.0574680732926	0.405191560244	0.440172126596	0.0549694614103	0.300249861188	0.0508051082732	0.370210993892	0.447667962243	0.0649639089395	0.450999444753	0.0749583564686	0.683370349806	0.350638534148	0.235702387562	0.0907828983898	0.616740699611	0.237784564131	0.353553581344	0.427262631871	0.472237645752	0.408939478068	0.634647418101	0.660049972238	0.742504164353	0.634647418101	0.771654636313	0.488062187674	0.65130483065	0.923653525819	0.856191004997	0.513881177124	0.503886729595	0.0916157690172	0.721265963354	0.126179900056	0.149916712937	0.728345363687	0.363131593559	0.471404775125	0.464741810105	1.01526929484	0.0412270960577	0.634230982787	0.371460299833	0.0508051082732	0.0487229317046	0.0449750138812	0.0870349805664	0.627151582454	0	0.0149916712937	0.0208217656857
USDA1580	1580	1	0	0.0693779904306	0.570574162679	0.316985645933	0.0783492822967	0	0.224880382775	0.894138755981	0.47009569378	0.978468899522	0.844497607656	0.929425837321	0.497607655502	1.04186602871	0.848086124402	1.05322966507	0.911483253589	0.949162679426	1.01315789474	0.996411483254	0.319377990431	1.04306220096	0.88995215311	0.932416267943	0.793062200957	0.695574162679	0.859449760766	0.518540669856	0.86543062201	0.974880382775	1.00897129187	1.01016746411	1.08672248804	0.210526315789	0.609449760766	0.327153110048	0.584928229665	0.106459330144	0.0556220095694	1.3480861244	0.182416267943	0.252392344498	0.269736842105	0.250598086124	0.117224880383	0.586722488038	0.586722488038	0.00538277511962	0.0927033492823	0.0861244019139	0.56519138756	0.129784688995	0.0819377990431	0.905502392344	0.0903110047847	0.83014354067	0.539473684211	0.113038277512	0.153708133971	0.713516746411	0.548444976077	0.352272727273	0.455741626794	0.910885167464	0.614832535885	0.709330143541	0.711722488038	0.761363636364	0.717105263158	0.803827751196	0.859449760766	0.766746411483	1.0023923445	1.00119617225	0.771531100478	0.763157894737	0.111244019139	0.967105263158	0.0741626794258	0.235645933014	0.83014354067	0.551435406699	0.569377990431	0.557416267943	1.31997607656	0.0293062200957	0.623205741627	0.465311004785	0.0681818181818	0.00777511961722	0.0173444976077	0.105263157895	0.211124401914	0.0376794258373	0.122607655502	0
USDA1581	1581	1	0	0	0.533695863274	0.347251893572	0	0	0.242959798019	0.936298310352	0.53544377549	0.943289959215	0.922315012624	0.943872596621	0.506311905224	1.01145853564	0.725383569625	1.00854534861	0.782482035347	0.981161390561	0.92522819965	0.989900951641	0.456205088367	1.05690425325	0.936880947757	0.816275004855	0.424742668479	0.241211885803	0.777820936104	0.422412118858	0.714313458924	1.01437172266	1.0073800738	0.92406292484	1.03825985628	0.513886191493	0.617595649641	0.509807729656	0.401437172266	0	0	1.0510778792	0.0792386871237	0.115944843659	0.00291318702661	0.122936492523	0.00233054962129	0.450961351719	0.552340260245	0	0	0	0.365896290542	0.0396193435619	0	0.774907749077	0.030879782482	0.742862691785	0.06350747718	0.0675859390173	0	0.711982909303	0.378714313459	0.205671004078	0.0256360458341	0.569236744999	0.494076519713	0.646144882501	0.679355214605	0.66245872985	0.638570596232	0.921149737813	0.684016313847	0.65255389396	1.00330161196	0.87046028355	0.646727519907	0.730627306273	0.0419498931831	0.832006214799	0.0699164886386	0.227228588075	0.837249951447	0.448630802097	0.45329190134	0.519712565547	1.1058457953	0	0.784812584968	0.50689454263	0.00640901145854	0.0448630802097	0	0	0.21674111478	0	0	0
USDA1583	1583	1	0	0.0454409118176	0.415266946611	0.179064187163	0.0958308338332	0.0629874025195	0.421115776845	0.916916616677	0.712207558488	0.915116976605	0.896670665867	0.906568686263	0.558338332334	0.977204559088	0.849430113977	1.01184763047	0.977654469106	1.03524295141	0.962357528494	1.01229754049	0.775194961008	0.992951409718	0.920515896821	1.00149970006	0.754949010198	0.719406118776	0.840431913617	0.819736052789	0.864277144571	0.917816436713	0.987552489502	0.964157168566	1.01094781044	0.540791841632	0.553839232154	0.443611277744	0.394121175765	0.111577684463	0.0841331733653	0.927264547091	0.162417516497	0.171415716857	0.145770845831	0.113827234553	0.114727054589	0.567786442711	0.604229154169	0.153419316137	0.0512897420516	0.0364427114577	0.354529094181	0.175914817037	0.569586082783	0.874625074985	0.0593881223755	0.766646670666	0.0679364127175	0.0584883023395	0	0.637522495501	0.383773245351	0.269946010798	0.315386922615	0.501199760048	0.448560287942	0.538542291542	0.676214757049	0.731103779244	0.401769646071	1.03524295141	0.654169166167	0.675314937013	0.978104379124	0.907918416317	0.642921415717	0.668566286743	0.0679364127175	0.900719856029	0.110677864427	0.0733353329334	0.920515896821	0.374325134973	0.635272945411	0.648320335933	1.01274745051	0.374775044991	0.780143971206	0.418866226755	0.0629874025195	0.0508398320336	0.0710857828434	0.0134973005399	0.440911817636	0.0166466706659	0.0485902819436	0.0584883023395
USDA1589	1589	1	0	0	0.573215133766	0.307741016305	0.0370429001108	0.00047490897578	0.545195504195	0.910875415545	0.738958366313	0.93509577331	0.916574323255	0.783124901061	0.725186006016	0.990660123476	0.163368687668	0.98353648884	0.996833940161	0.984961215767	0.999683394016	1.00015830299	0.933671046383	0.996833940161	0.991135032452	0.932246319455	0.892828874466	0.84961215767	0.867183789774	0.814468893462	0.977362672155	0.992084850404	1.02437866076	1.01108120943	1.0058572107	0.781700174133	0.701915466202	0.821592528099	0.605034035143	0.0337185372804	0.0698116194396	0.978787399082	0.104954883647	0.899952509102	0.137248694	0.115402881114	0.0907076143739	0.741807820168	0.698591103372	0.0242203577648	0.0318189013772	0.0579388950451	0.746556909926	0.332911192022	0.506727877157	0.923697957891	0.0916574323255	0.833465252493	0.0897577964224	0.0911825233497	0.0873832515435	0.690517650784	0.574639860693	0.671046382777	0.653474750673	0.763178724078	0.697166376445	0.852461611524	0.820642710147	0.891879056514	0.701440557227	1.01820484407	0.928447047649	0.831090707614	0.885230330853	0.927022320722	0.130125059364	0.838214342251	0	0.903276871933	0.0379927180624	0.274972296976	0.922273230964	0.553743865759	0.779325629254	0.765553268957	0.940794681019	0.938420136141	0.935570682286	0.515751147697	0	0.00854836156403	0	0.0223207218616	0.869083425677	0	0	0
USDA1590	1590	1	0	0.0347962382445	0.499843260188	0.251567398119	0	0	0.0413793103448	0.916927899687	0.555799373041	0.98934169279	0.876018808777	0.98934169279	0.656426332288	0.991222570533	0.0507836990596	0.948902821317	0.923981191223	0.946081504702	0.858150470219	0.964890282132	0.678996865204	1.01379310345	0.935736677116	0.907523510972	0.737774294671	0.770689655172	0.843103448276	0.618338557994	0.909404388715	1.01332288401	1.06269592476	1.05893416928	0.992163009404	0.262382445141	0.643730407524	0.612695924765	0.578369905956	0.0766457680251	0.0869905956113	0.995454545455	0.103918495298	0.588244514107	0.122727272727	0.133542319749	0.112852664577	0.584952978056	0.566144200627	0.176802507837	0.0126959247649	0.0742946708464	0.548746081505	0.106269592476	0.150940438871	0.898589341693	0.176332288401	0.892006269592	0.163636363636	0.139184952978	0.0479623824451	0.7565830721	0.465517241379	0.333855799373	0.573197492163	0.694984326019	0.482915360502	0.515360501567	0.480094043887	0.739184952978	0.557680250784	0.934326018809	0.798432601881	0.844514106583	1.03542319749	1.05423197492	0.126489028213	0.762225705329	0.0526645768025	0.846394984326	0.0827586206897	0.149059561129	0.902821316614	0.540282131661	0.211128526646	0.418495297806	1.02131661442	1.0302507837	0.974294670846	0.387931034483	0.0310344827586	0.0145768025078	0.0681818181818	0.042789968652	0.678996865204	0	0.0460815047022	0.0474921630094
USDA1591	1591	1	0	0.026325026325	0.460161460161	0.316426816427	0	0	0.0700245700246	0.915057915058	0.518603018603	0.973499473499	0.810810810811	0.969287469287	0.618638118638	0.974025974026	0.834503334503	0.98244998245	0.962442962443	1.01930501931	0.980343980344	0.951386451386	0.612846612847	1.02088452088	0.92822042822	0.880835380835	0.594419094419	0.616005616006	0.865566865567	0.295366795367	0.889785889786	0.905580905581	1.00666900667	0.974552474552	0.985082485082	0.236398736399	0.521235521236	0.627062127062	0.505967005967	0.0773955773956	0.18058968059	1.01667251667	0.161635661636	0.151632151632	0.114250614251	0.0795015795016	0.229027729028	0.24219024219	0.539663039663	0.217444717445	0.117936117936	0.216918216918	0.269041769042	0.124254124254	0.321165321165	0.862407862408	0.120042120042	0.377500877501	0.20164970165	0.0852930852931	0.0889785889786	0.746051246051	0.518076518077	0.26325026325	0.469111969112	0.532818532819	0.520709020709	0.497542997543	0.610214110214	0.652334152334	0.682344682345	0.801333801334	0.697086697087	0.647595647596	0.958230958231	0.820814320814	0.631274131274	0.583362583363	0.103720603721	0.806072306072	0.0526500526501	0.32800982801	0.74025974026	0.427518427518	0.573885573886	0.472797472797	1.04352404352	1.042997543	0.588627588628	0.172692172692	0.0405405405405	0	0	0.011583011583	0.493857493857	0	0	0
USDA1594	1594	1	0	0.05272226051	0.724155754652	0.400585802895	0.166953824948	0.0139558924879	0.410406616127	0.871467953136	0.505513439008	0.994486560992	0.806340454859	0.956237077877	0.706581667815	0.993969676085	0.906616126809	1.02705031013	0.884906960717	1.00017229497	0.954169538249	0.864231564438	0.75516884907	0.857512060648	0.911784975879	0.892143349414	0.742763611303	0.756202618884	0.962956581668	0.722605099931	0.874052377671	1.0249827705	1.00585802895	1.01412818746	0.981564438318	0.597518952447	0.521536871123	0.336492074431	0.612508614748	0.131805651275	0.203652653343	1.10096485183	0.175740868367	0.104410751206	0.187629221227	0.124052377671	0.239317711923	0.604238456237	0.587181254307	0.277567195038	0.121467953136	0.188146106134	0.609924190214	0.305995864921	0.28066850448	0.882839421089	0.171605789111	0.839421088904	0.132839421089	0.149896623019	0.0930392832529	0.738628532047	0.594934527912	0.679186767746	0.531874569263	0.575809786354	0.583046175052	0.791867677464	0.825982081323	0.713818056513	0.780496209511	0.96605789111	0.68538938663	0.762405237767	0.958821502412	0.893177119228	0.892660234321	0.678669882839	0.0697794624397	0.864231564438	0.0568573397657	0.274465885596	0.879738111647	0.514300482426	0.642487939352	0.621295658167	0.991902136458	1.00430737422	0.813576843556	0.431082012405	0.0310130944176	0.0666781529979	0.079600275672	0.132322536182	0.550482425913	0.100792556857	0.0775327360441	0.0692625775327
USDA1603	1603	1	0	0.405957943925	0.392523364486	0.213200934579	0	0	0.202686915888	0.747079439252	0.44976635514	0.957943925234	0.822429906542	0.857476635514	0.520443925234	1.13317757009	0.555490654206	0.967873831776	0.811331775701	0.857476635514	0.905373831776	0.872663551402	0.629088785047	1.01343457944	0.842289719626	0.860981308411	0.678154205607	0.632593457944	0.879672897196	0.564836448598	0.730140186916	0.794392523364	1.00934579439	0.979556074766	1.08060747664	0.370911214953	0.467873831776	0.367990654206	0.477219626168	0.117990654206	0.0771028037383	0.991238317757	0.0268691588785	0.0268691588785	0.0695093457944	0	0.0105140186916	0.393691588785	0.373247663551	0	0	0.268691588785	0.375	0	0	0.730140186916	0.133761682243	0.507593457944	0.0151869158879	0.189836448598	0	0.757593457944	0.477219626168	0.230724299065	0.255257009346	0.579439252336	0.329439252336	0.657710280374	0.679322429907	0.643691588785	0.509929906542	0.897780373832	0.604556074766	0.551401869159	0.915887850467	1.03971962617	0.560163551402	0.478971962617	0	0.706191588785	0.0140186915888	0.0724299065421	0.680490654206	0.382009345794	0.564836448598	0.513434579439	1.21612149533	0.0461448598131	0.271612149533	0.223130841121	0	0	0	0	0.405957943925	0	0	0
